pmid,title,journal,pubdate,query_families,keyword_domains,priority_score,candidate_status
31093899,Characterization of a class III peroxidase from Artemisia annua: relevance to artemisinin metabolism and beyond.,Plant molecular biology,2019 Jul,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
31241852,Artemisia magellanica. Chemical Composition of the Essential Oil from an Unexplored Endemic Species of Patagonia.,Chemistry & biodiversity,2019 Jul,terpene_essential_oil,chemistry,2,title_priority_only
32373299,Sesquiterpene fractions of Artemisia plants as potent inhibitors of inducible nitric oxide synthase and cyclooxygenase-2 expression.,Iranian journal of basic medical sciences,2019 Jul,sesquiterpene_lactone,chemistry,2,title_priority_only
30729589,"Phenylpropanoids, flavonoids, and terpenoids from Artemisia ordosica Krasch.",Magnetic resonance in chemistry : MRC,2019 Jun,terpene_essential_oil;biosynthesis_genes,chemistry,2,title_priority_only
30529847,"Artemisianins A-D, new stereoisomers of seco-guaianolide involved heterodimeric [4+2] adducts from Artemisia argyi induce apoptosis via enhancement of endoplasmic reticulum stress.",Bioorganic chemistry,2019 Mar,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes,lactone,2,title_priority_only
30976671,Naturally occurring sesquiterpene lactones and their semi-synthetic derivatives modulate PGE2 levels by decreasing COX2 activity and expression.,Heliyon,2019 Mar,sesquiterpene_lactone,chemistry;lactone,2,title_priority_only
30873702,"Dihydroartemisinin, an antimalarial drug, induces absent in melanoma 2 inflammasome activation and autophagy in human hepatocellular carcinoma HepG2215 cells.",Phytotherapy research : PTR,2019 May,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;phenotype,2,title_priority_only
30683341,"Simple, Fast, and Sensitive detection of artemisinin in human serum and Artemisia annua using microsensor array coupled with electrochemiluminescent imaging technique.",Talanta,2019 May 1,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
29681192,"In vitro assessment of cytotoxic, genotoxic and mutagenic effects of antimalarial drugs artemisinin and artemether in human lymphocytes.",Drug and chemical toxicology,2019 Nov,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone;phenotype,2,title_priority_only
31534022,Catalytic Plasticity of Germacrene A Oxidase Underlies Sesquiterpene Lactone Diversification.,Plant physiology,2019 Nov,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,chemistry;lactone,2,title_priority_only
31669720,Sesquiterpenoids from Artemisia argyi and their COXs inhibitory activities.,Fitoterapia,2019 Nov,terpene_essential_oil;sesquiterpene_lactone,chemistry,2,title_priority_only
31698805,Chloroplast Genome Sequence of Artemisia scoparia: Comparative Analyses and Screening of Mutational Hotspots.,"Plants (Basel, Switzerland)",2019 Nov 6,genomics_phylogenomics,genomics,2,title_priority_only
31698834,Chemical Composition and Antimicrobial Activity of Artemisia herba-alba and Origanum majorana Essential Oils from Morocco.,"Molecules (Basel, Switzerland)",2019 Nov 6,terpene_essential_oil;safety,chemistry,2,title_priority_only
31614698,Sesquiterpenoids from Artemisia vestita and Their Antifeedant and Antifungal Activities.,"Molecules (Basel, Switzerland)",2019 Oct 11,terpene_essential_oil,chemistry,2,title_priority_only
31581691,Chemical Composition and Biological Activities of Artemisia pedemontana subsp. assoana Essential Oils and Hydrolate.,Biomolecules,2019 Oct 2,terpene_essential_oil;antiparasitic,chemistry,2,title_priority_only
31635139,Improved Production of Industrially Important Essential Oils Through Elicitation in the Adventitious Roots of Artemisia amygdalina.,"Plants (Basel, Switzerland)",2019 Oct 20,terpene_essential_oil,chemistry,2,title_priority_only
31652784,Insights into Heterologous Biosynthesis of Arteannuin B and Artemisinin in Physcomitrella patens.,"Molecules (Basel, Switzerland)",2019 Oct 23,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,2,title_priority_only
31653200,Comprehensive transcriptome analysis of grafting onto Artemisia scoparia W. to affect the aphid resistance of chrysanthemum (Chrysanthemum morifolium T.).,BMC genomics,2019 Oct 25,biosynthesis_genes;genomics_phylogenomics,genomics,2,title_priority_only
31238388,Optimisation of artemisinin and scopoletin extraction from Artemisia annua with a new modern pressurised cyclic solid-liquid (PCSL) extraction technique.,Phytochemical analysis : PCA,2019 Sep,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone,2,title_priority_only
31418264,"Trichocadinins B-G: Antimicrobial Cadinane Sesquiterpenes from Trichoderma virens QA-8, an Endophytic Fungus Obtained from the Medicinal Plant Artemisia argyi.",Journal of natural products,2019 Sep 27,terpene_essential_oil,chemistry,2,title_priority_only
31464436,"Preparation and Phytotoxicity Evaluation of 11,13-Dehydro seco-Guaianolides.",Journal of natural products,2019 Sep 27,terpene_essential_oil;sesquiterpene_lactone;safety,lactone;phenotype,2,title_priority_only
32411422,In Vitro Anthelmintic Activity of Crude Extracts of Artemisia herba-alba and Punica granatum against Haemonchus contortus.,Journal of parasitology research,2020,antiparasitic,phenotype,2,title_priority_only
32676091,AaABCG40 Enhances Artemisinin Content and Modulates Drought Tolerance in Artemisia annua.,Frontiers in plant science,2020,sesquiterpene_lactone;biosynthesis_genes,lactone,2,title_priority_only
32870934,The potential antimalarial efficacy of hemocompatible silver nanoparticles from Artemisia species against P. falciparum parasite.,PloS one,2020,sesquiterpene_lactone;antiparasitic,phenotype,2,title_priority_only
32982763,"Odorant-Binding Proteins Contribute to the Defense of the Red Flour Beetle, Tribolium castaneum, Against Essential Oil of Artemisia vulgaris.",Frontiers in physiology,2020,terpene_essential_oil;genomics_phylogenomics;safety,chemistry,2,title_priority_only
33042197,"Editorial: Artemisinin-From Traditional Chinese Medicine to Artemisinin Combination Therapies; Four Decades of Research on the Biochemistry, Physiology, and Breeding of Artemisia annua.",Frontiers in plant science,2020,sesquiterpene_lactone,lactone,2,title_priority_only
33132747,First principle study of silver nanoparticle interactions with antimalarial drugs extracted from Artemisia annua plant.,Journal of nanoparticle research : an interdisciplinary forum for nanoscale science and technology,2020,sesquiterpene_lactone;antiparasitic,phenotype,2,title_priority_only
33366948,"The complete chloroplast genome sequence of medicinal plant, Artemisia Montana.","Mitochondrial DNA. Part B, Resources",2020,genomics_phylogenomics,genomics,2,title_priority_only
33366961,The complete chloroplast genome sequence of Artemisia ordosica.,"Mitochondrial DNA. Part B, Resources",2020,genomics_phylogenomics,genomics,2,title_priority_only
33614607,High-Level Patchoulol Biosynthesis in Artemisia annua L.,Frontiers in bioengineering and biotechnology,2020,terpene_essential_oil;biosynthesis_genes,genomics,2,title_priority_only
33542941,Biosynthesis and Antibacterial Activity of ZnO Nanoparticles by Artemisia aucheri Extract.,Iranian journal of biotechnology,2020 Apr,biosynthesis_genes,genomics,2,title_priority_only
32326167,Agrobacterium-Mediated Transformation of Chrysanthemum with Artemisinin Biosynthesis Pathway Genes.,"Plants (Basel, Switzerland)",2020 Apr 21,sesquiterpene_lactone;biosynthesis_genes;genomics_phylogenomics,lactone;genomics,2,title_priority_only
32788629,Identification and the potential involvement of miRNAs in the regulation of artemisinin biosynthesis in A. annua.,Scientific reports,2020 Aug 12,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;genomics,2,title_priority_only
32825178,"Artemisia absinthium L.-Importance in the History of Medicine, the Latest Advances in Phytochemistry and Therapeutical, Cosmetological and Culinary Uses.","Plants (Basel, Switzerland)",2020 Aug 19,terpene_essential_oil;safety,chemistry,2,title_priority_only
32781664,RETRACTED: Chamazulene-Rich Artemisia arborescens Essential Oils Affect the Cell Growth of Human Melanoma Cells.,"Plants (Basel, Switzerland)",2020 Aug 6,terpene_essential_oil,chemistry,2,title_priority_only
30689407,Toxicity effects of Eriocephalus africanus L. leaf essential oil against some molecularly identified phytopathogenic bacterial strains.,Natural product research,2020 Dec,terpene_essential_oil;safety,chemistry;phenotype,2,title_priority_only
33202166,Water Extract of Artemisia annua L. Exhibits Hepatoprotective Effects Through Improvement of Lipid Accumulation and Oxidative Stress-Induced Cytotoxicity.,Journal of medicinal food,2020 Dec,biosynthesis_genes,phenotype,2,title_priority_only
32758575,Ethanolic extract of Artemisia campestris subsp. glutinosa (Besser) Batt. inhibits HIV-1 replication in vitro through the activity of terpenes and flavonoids on viral entry and NF-κB pathway.,Journal of ethnopharmacology,2020 Dec 5,terpene_essential_oil;biosynthesis_genes;genomics_phylogenomics,chemistry,2,title_priority_only
33291424,Development of an In Vitro Method of Propagation for Artemisia tridentata subsp. tridentata to Support Genome Sequencing and Genotype-by-Environment Research.,"Plants (Basel, Switzerland)",2020 Dec 5,genomics_phylogenomics,genomics,2,title_priority_only
31767459,Bioactivity and efficacy of essential oils extracted from Artemisia annua against Tribolium casteneum (Herbst. 1797) (Coleoptera: Tenebrionidae): An eco-friendly approach.,Ecotoxicology and environmental safety,2020 Feb,terpene_essential_oil;biosynthesis_genes;safety,chemistry,2,title_priority_only
32046156,Dried Leaf Artemisia Annua Improves Bioavailability of Artemisinin via Cytochrome P450 Inhibition and Enhances Artemisinin Efficacy Downstream.,Biomolecules,2020 Feb 7,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic;safety,lactone,2,title_priority_only
31576412,"Artemisia annua L. and photoresponse: from artemisinin accumulation, volatile profile and anatomical modifications to gene expression.",Plant cell reports,2020 Jan,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
31760374,"Biosynthesis and characterization of zinc oxide nanoparticles from Artemisia annua and investigate their effect on proliferation, osteogenic differentiation and mineralization in human osteoblast-like MG-63 Cells.","Journal of photochemistry and photobiology. B, Biology",2020 Jan,biosynthesis_genes;safety,genomics,2,title_priority_only
31947602,Direct Activation of TRPC3 Channels by the Antimalarial Agent Artemisinin.,Cells,2020 Jan 14,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone;phenotype,2,title_priority_only
32013192,Anthelmintic Activity of Wormwood (Artemisia absinthium L.) and Mallow (Malva sylvestris L.) against Haemonchus contortus in Sheep.,Animals : an open access journal from MDPI,2020 Jan 29,antiparasitic,phenotype,2,title_priority_only
31930540,Artemisinin-derived antimalarial endoperoxides from bench-side to bed-side: Chronological advancements and future challenges.,Medicinal research reviews,2020 Jul,terpene_essential_oil;sesquiterpene_lactone;antiparasitic,lactone;phenotype,2,title_priority_only
32162132,Using β-ocimene to increase the artemisinin content in juvenile plants of Artemisia annua L.,Biotechnology letters,2020 Jul,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes;antiparasitic,lactone,2,title_priority_only
32333635,Nitric Oxide Production Inhibitory Eudesmane-Type Sesquiterpenoids from Artemisia argyi.,Chemistry & biodiversity,2020 Jul,terpene_essential_oil;sesquiterpene_lactone;biosynthesis_genes,chemistry,2,title_priority_only
32372353,"Essential oils from three Algerian medicinal plants (Artemisia campestris, Pulicaria arabica, and Saccocalyx satureioides) as new botanical insecticides?",Environmental science and pollution research international,2020 Jul,terpene_essential_oil;safety,chemistry,2,title_priority_only
32495516,Erratum to Simultaneous determination of artemisinin and its analogues and flavonoids in Artemisia annua crude extracts with the use of NMR spectroscopy.,Magnetic resonance in chemistry : MRC,2020 Jul,sesquiterpene_lactone,lactone,2,title_priority_only
32119077,Sparse Epistatic Patterns in the Evolution of Terpene Synthases.,Molecular biology and evolution,2020 Jul 1,terpene_essential_oil;biosynthesis_genes,chemistry;genomics,2,title_priority_only
32234442,Effect of chitosan-whey protein isolated coatings incorporated with tarragon Artemisia dracunculus essential oil on the quality of Scomberoides commersonnianus fillets at refrigerated condition.,International journal of biological macromolecules,2020 Jul 15,terpene_essential_oil,chemistry,2,title_priority_only
31956504,Debottlenecking mevalonate pathway for antimalarial drug precursor amorphadiene biosynthesis in Yarrowia lipolytica.,Metabolic engineering communications,2020 Jun,sesquiterpene_lactone;biosynthesis_genes;antiparasitic,genomics;phenotype,2,title_priority_only
32545512,Pharmacological Evaluation of Artemisia cina Crude CO(2) Subcritical Extract after the Removal of Santonin by Means of High Speed Countercurrent Chromatography.,"Molecules (Basel, Switzerland)",2020 Jun 12,terpene_essential_oil;sesquiterpene_lactone;antiparasitic;safety,lactone,2,title_priority_only
